id,school_id,created_by,type,subject_id,subject,grade,difficulty,language,question,statement,answers,correct_index,correct_answer,explanation,unit,image_url,tags,time_limit,lehrplan21_topic,is_active,created_at,updated_at
33817058-1aed-48dd-acb1-0d1319604e7b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,3,en,How many continents are there on Earth?,,,,7,Standard model is 7.,,,"[""geography"", ""number-input"", ""en"", ""grade-2"", ""diff-3""]",22400,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0ebbc353-f58c-4b91-8e28-93597c62ed21,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,4,de,Wie viel ist 80 ÷ 9? (auf ganze Zahl runden),,"[""9"", ""10"", ""11"", ""8""]",0,,Das richtige Ergebnis ist 9.,,,"[""math"", ""arithmetic"", ""de"", ""grade-4"", ""diff-4""]",20400,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
aa0c9f79-b9d3-4b91-8647-c4d5d4c14a44,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,4,de,Wie hoch ist die normale Körpertemperatur (°C)?,,"[""36,5\u201337,5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,"Der Normalbereich liegt bei ca. 36,5–37,5°C.",,,"[""general-knowledge"", ""de"", ""grade-2"", ""diff-4""]",27200,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
7c8c5724-6e61-4818-bcd7-d185737fdb4e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,3,de,,68 ist eine gerade Zahl.,,,True,Gerade Zahlen sind durch 2 teilbar.,,,"[""math"", ""true-false"", ""de"", ""grade-3"", ""diff-3""]",19600,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
07ad1e89-0108-48be-8067-b54a7579faae,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,4,en,"In a food chain, which is a plant?",,"[""Producer"", ""Consumer"", ""Decomposer"", ""Predator""]",0,,Plants are producers.,,,"[""general-knowledge"", ""en"", ""grade-3"", ""diff-4""]",23800,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c05f1304-d87c-40ef-8416-29576c489e38,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,1,de,,Amsterdam ist die Hauptstadt von Netherlands.,,,True,Richtiges Hauptstadt-Land-Paar.,,,"[""geography"", ""true-false"", ""de"", ""grade-3"", ""diff-1""]",11200,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
021c8327-9d6e-4011-b1e8-19681fa03672,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,2,en,Choose the correct article: '___ apple',,"[""an"", ""a"", ""the"", ""\u2014""]",0,,'apple' starts with a vowel sound → 'an'.,,,"[""language"", ""grammar"", ""en"", ""grade-2"", ""diff-2""]",17600,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
2396d350-d020-43d6-979e-e40d25af28ad,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,3,1,en,How many letters are in the word 'mountain'?,,,,8,Count the letters in the word.,,,"[""language"", ""spelling"", ""en"", ""grade-3"", ""diff-1""]",11200,D.4.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
91a581c4-ba01-49d0-9bea-75ad7279d72d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,2,de,Wie heißt die Hauptstadt von Egypt?,,"[""Athens"", ""Cairo"", ""Beijing"", ""Stockholm""]",1,,Die Hauptstadt von Egypt ist Cairo.,,,"[""geography"", ""capitals"", ""de"", ""grade-3"", ""diff-2""]",15400,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
bbcb9e35-b61f-4631-9eee-7d738c29a167,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,3,en,A square has side 22 cm. What is its perimeter?,,"[""88"", ""84"", ""92"", ""96""]",0,,The correct result is 88.,,,"[""math"", ""arithmetic"", ""en"", ""grade-6"", ""diff-3""]",11200,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c13120fd-724f-47f8-9601-bbcd942a1fa0,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,3,de,Welche Form ist auf dem Bild zu sehen?,,"[""Kreis"", ""Quadrat"", ""Dreieck"", ""Rechteck""]",3,,Erkenne die einfache geometrische Form.,,https://picsum.photos/seed/img524/400/300,"[""math"", ""image"", ""de"", ""grade-3"", ""diff-3""]",19600,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a3f60c57-e2ca-4acc-9cbf-0117d906e81d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,3,fr,,"En anglais, une phrase commence par une majuscule.",,,True,Règle grammaticale standard.,,,"[""language"", ""true-false"", ""fr"", ""grade-2"", ""diff-3""]",22400,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
bab1ad1b-7418-4a4c-892d-fe7b411ed9e5,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,3,3,en,What is the plural of 'mouse'?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' is an irregular plural.,,,"[""language"", ""grammar"", ""en"", ""grade-3"", ""diff-3""]",19600,D.4.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c407d29f-dfdf-4297-947c-c2517d4e998b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,5,en,What is 43 ÷ 4? (round to nearest integer),,"[""13"", ""10"", ""11"", ""12""]",2,,The correct result is 11.,,,"[""math"", ""arithmetic"", ""en"", ""grade-4"", ""diff-5""]",24000,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
fb5155d7-999a-4406-af4f-c879bb891ccb,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,3,fr,Combien y a-t-il de continents sur Terre ?,,,,7,Le modèle standard en compte 7.,,,"[""geography"", ""number-input"", ""fr"", ""grade-1"", ""diff-3""]",25200,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
da0884d1-315b-4f5f-b54c-798500077e00,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,4,2,de,Wieviele Buchstaben hat das Wort 'elephant' (engl.)?,,,,8,Zähle die Buchstaben des englischen Wortes.,,,"[""language"", ""spelling"", ""de"", ""grade-4"", ""diff-2""]",13200,D.5.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
91f77fa8-2b34-4c70-be7e-f11e381e0c68,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,4,fr,Quelle est la hauteur (en mètres) de la tour Eiffel environ ? (entier),,,,324,La tour Eiffel fait ~324 m.,m,,"[""geography"", ""number-input"", ""fr"", ""grade-3"", ""diff-4""]",23800,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1f3027e4-fefc-4ca4-983f-d20a654f4248,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,1,fr,,"En anglais, une phrase commence par une majuscule.",,,True,Règle grammaticale standard.,,,"[""language"", ""true-false"", ""fr"", ""grade-5"", ""diff-1""]",8000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b462335c-81a4-4c9b-ae61-844e879f0f98,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,2,en,On which continent is Ukraine?,,"[""Antarctica"", ""Europe"", ""Africa"", ""Asia""]",1,,Ukraine is in Europe.,,,"[""geography"", ""continents"", ""en"", ""grade-6"", ""diff-2""]",8800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
94a314fa-8c49-4687-a26a-29637ce03e7e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,2,en,,Oslo is the capital of Norway.,,,True,Correct capital-country pair.,,,"[""geography"", ""true-false"", ""en"", ""grade-5"", ""diff-2""]",11000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e1eef689-c5e1-4f55-b8b9-965f17f766ef,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,3,en,On which continent is Russia?,,"[""Antarctica"", ""South America"", ""Europe"", ""North America""]",2,,Russia is in Europe.,,,"[""geography"", ""continents"", ""en"", ""grade-4"", ""diff-3""]",16800,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
509c42ec-62bd-4600-882a-f2d13be71906,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,4,en,What is 48 + 15?,,"[""65"", ""64"", ""62"", ""63""]",3,,The correct result is 63.,,,"[""math"", ""arithmetic"", ""en"", ""grade-5"", ""diff-4""]",17000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3ec2822c-7172-4136-88de-1b3d1a87b013,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,3,fr,Sur quel continent se trouve Spain ?,,"[""Africa"", ""North America"", ""Europe"", ""Antarctica""]",2,,Spain se trouve en Europe.,,,"[""geography"", ""continents"", ""fr"", ""grade-5"", ""diff-3""]",14000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
510edf68-48d3-45ff-bd40-f75d658259dd,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,1,en,How many continents are there on Earth?,,,,7,Standard model is 7.,,,"[""geography"", ""number-input"", ""en"", ""grade-2"", ""diff-1""]",12800,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
835f1601-fb68-4ea7-95b8-1772464b6111,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,4,2,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-4"", ""diff-2""]",13200,NMG.5.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
9cd7b938-1483-428c-87d7-87f945fd68b9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,3,fr,Quelle forme est montrée sur l'image ?,,"[""Cercle"", ""Carr\u00e9"", ""Triangle"", ""Rectangle""]",1,,Identifiez la forme géométrique simple.,,https://picsum.photos/seed/img539/400/300,"[""math"", ""image"", ""fr"", ""grade-2"", ""diff-3""]",22400,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
55feef47-d6e7-4121-83b1-8d2acc03b9ff,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,4,de,Wie viele Tage hat ein Schaltjahr?,,,,366,Schaltjahre haben 366 Tage.,,,"[""general-knowledge"", ""number-input"", ""de"", ""grade-2"", ""diff-4""]",27200,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ab0f5a1e-49ca-45f0-bb7a-bd9379671411,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,2,de,,Im Englischen beginnt ein Satz mit einem Großbuchstaben.,,,True,Das ist eine Standardregel der Grammatik.,,,"[""language"", ""true-false"", ""de"", ""grade-5"", ""diff-2""]",11000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
42581c17-ff2a-44a8-a1ba-cf29539c7142,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,2,en,,"At sea level, water boils at 100°C.",,,True,Boiling point of water at sea level is 100°C.,,,"[""general-knowledge"", ""true-false"", ""en"", ""grade-2"", ""diff-2""]",17600,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
6e1cbecc-1264-4a5c-bab5-608d68acc7f5,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,3,en,,New Delhi is the capital of India.,,,True,Correct capital-country pair.,,,"[""geography"", ""true-false"", ""en"", ""grade-1"", ""diff-3""]",25200,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d0c9f410-aace-4236-ac4a-4eee8051ac09,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,5,fr,"Dans une chaîne alimentaire, qu'est-ce qui est une plante ?",,"[""Producteur"", ""Consommateur"", ""D\u00e9composeur"", ""Pr\u00e9dateur""]",0,,Les plantes sont des producteurs.,,,"[""general-knowledge"", ""fr"", ""grade-3"", ""diff-5""]",28000,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
4d0ad345-919b-4833-9967-a51d42641a32,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,1,de,Welcher Planet ist als der Rote Planet bekannt?,,"[""Mars"", ""Jupiter"", ""Venus"", ""Merkur""]",0,,Mars heißt der Rote Planet wegen Eisenoxid (Rost) auf der Oberfläche.,,,"[""general-knowledge"", ""de"", ""grade-3"", ""diff-1""]",11200,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
472ff274-a0d4-41f2-95ae-50ded247eb4c,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,5,en,A square has side 10 cm. What is its perimeter?,,"[""48"", ""36"", ""40"", ""44""]",2,,The correct result is 40.,,,"[""math"", ""arithmetic"", ""en"", ""grade-2"", ""diff-5""]",32000,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
f0d9fd0d-100d-4ac9-9103-9402b4f2ddb1,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,5,fr,Quel animal est montré sur l'image ?,,"[""Chat"", ""Chien"", ""Oiseau"", ""Poisson""]",3,,Reconnaissez l'animal sur l'image.,,https://picsum.photos/seed/img547/400/300,"[""geography"", ""image"", ""fr"", ""grade-5"", ""diff-5""]",20000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
564b0472-afa7-4b57-8d34-d918e098dea8,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,2,de,Wie viele Tage hat ein Schaltjahr?,,,,366,Schaltjahre haben 366 Tage.,,,"[""general-knowledge"", ""number-input"", ""de"", ""grade-2"", ""diff-2""]",17600,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
16552f55-1ad2-4471-b355-74fb93187180,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,2,de,Ein Rechteck hat Breite 18 cm und Höhe 19 cm. Wie groß ist die Fläche?,,,,342,Fläche = 18×19=342 cm².,cm^2,,"[""math"", ""number-input"", ""de"", ""grade-5"", ""diff-2""]",11000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
81d67017-6dce-4299-a885-2285fef91e05,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,1,3,en,"In a food chain, which is a plant?",,"[""Producer"", ""Consumer"", ""Decomposer"", ""Predator""]",0,,Plants are producers.,,,"[""general-knowledge"", ""en"", ""grade-1"", ""diff-3""]",25200,NMG.2.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b9dc48e6-2272-43a2-a724-58d166a7b65e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,4,de,In einer Nahrungskette: Was ist eine Pflanze?,,"[""Produzent"", ""Konsument"", ""Zersetzer"", ""R\u00e4uber""]",0,,Pflanzen sind Produzenten.,,,"[""general-knowledge"", ""de"", ""grade-3"", ""diff-4""]",23800,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0d71dc9d-fbe7-469f-9aa4-18e6c4c4ac78,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,4,fr,Quel est le pluriel de 'mouse' en anglais ?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' est un pluriel irrégulier.,,,"[""language"", ""grammar"", ""fr"", ""grade-2"", ""diff-4""]",27200,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
24792b05-82b9-45be-a2ca-5a9af64c1ee2,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,2,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-2"", ""diff-2""]",17600,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
f4b41dbf-376d-4830-8020-21780aa3e6eb,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,3,en,,20 + 20 equals 2 × 20.,,,True,"By distributive property, it's always true.",,,"[""math"", ""true-false"", ""en"", ""grade-6"", ""diff-3""]",11200,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
28c9560e-b4bf-45db-904a-a9eb856cdee5,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,3,en,Approximately how tall (in meters) is the Eiffel Tower? (nearest whole number),,,,324,Eiffel Tower is ~324 m tall.,m,,"[""geography"", ""number-input"", ""en"", ""grade-3"", ""diff-3""]",19600,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
17272e5b-e559-46cb-ad8d-fb2650473ab7,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,1,de,Wie viele Tage hat ein Schaltjahr?,,,,366,Schaltjahre haben 366 Tage.,,,"[""general-knowledge"", ""number-input"", ""de"", ""grade-2"", ""diff-1""]",12800,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
caa252c7-741b-4ba0-8a6f-986ed14f050f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,1,en,Approximately how tall (in meters) is the Eiffel Tower? (nearest whole number),,,,324,Eiffel Tower is ~324 m tall.,m,,"[""geography"", ""number-input"", ""en"", ""grade-5"", ""diff-1""]",8000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
5891c839-3dcc-4594-8a7d-908b15225f12,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,3,de,Wie heißt die Hauptstadt von United Kingdom?,,"[""Bras\u00edlia"", ""Tirana"", ""London"", ""Seoul""]",2,,Die Hauptstadt von United Kingdom ist London.,,,"[""geography"", ""capitals"", ""de"", ""grade-3"", ""diff-3""]",19600,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
742b0c23-bd5f-4345-bf1a-28745419ee09,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,1,en,What is 5 × 6?,,"[""26"", ""28"", ""30"", ""27""]",2,,The correct result is 30.,,,"[""math"", ""arithmetic"", ""en"", ""grade-6"", ""diff-1""]",6400,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
248c83cc-f085-46a4-9f97-114892fb8894,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,2,en,What is the plural of 'mouse'?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' is an irregular plural.,,,"[""language"", ""grammar"", ""en"", ""grade-6"", ""diff-2""]",8800,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
01970a77-1e33-4fae-a1b4-a79bf8ea7afd,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,6,3,de,,Auf Meereshöhe kocht Wasser bei 100°C.,,,True,Siedepunkt von Wasser auf Meereshöhe ist 100°C.,,,"[""general-knowledge"", ""true-false"", ""de"", ""grade-6"", ""diff-3""]",11200,NMG.7.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
6b317689-7941-4e30-b4a9-61cff3639e5b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,4,fr,Combien y a-t-il de continents sur Terre ?,,,,7,Le modèle standard en compte 7.,,,"[""geography"", ""number-input"", ""fr"", ""grade-2"", ""diff-4""]",27200,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c56fa0a7-fe4f-4386-b0fd-bd9ab944d0c8,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,4,en,A square has side 19 cm. What is its perimeter?,,"[""72"", ""76"", ""80"", ""84""]",1,,The correct result is 76.,,,"[""math"", ""arithmetic"", ""en"", ""grade-1"", ""diff-4""]",30600,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
659e21ca-a70d-4591-93c6-81216de3df30,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,1,1,en,Which planet is known as the Red Planet?,,"[""Mars"", ""Jupiter"", ""Venus"", ""Mercury""]",0,,Mars is called the Red Planet due to iron oxide (rust) on its surface.,,,"[""general-knowledge"", ""en"", ""grade-1"", ""diff-1""]",14400,NMG.2.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
f61a44b5-359c-4d4f-a72c-1bf640f9d70e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,2,de,Wie hoch (in Metern) ist der Eiffelturm ungefähr? (auf ganze Zahl),,,,324,Der Eiffelturm ist ca. 324 m hoch.,m,,"[""geography"", ""number-input"", ""de"", ""grade-3"", ""diff-2""]",15400,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
